Instance,StratType,Token1,Token2,Token3,SingleOrderLot,MaxPositionLot,Spread,Reserved1,Reserved2,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,SymbolName,StrikePrice,Expiry
1,1,45604,76643,76642,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,52000,NEXT_MONTH
1,2,45604,76643,76642,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,52000,NEXT_MONTH
1,1,45604,76732,76731,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,54000,NEXT_MONTH
1,2,45604,76732,76731,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,54000,NEXT_MONTH
1,1,45604,76734,76733,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,56000,NEXT_MONTH
1,2,45604,76734,76733,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,56000,NEXT_MONTH
1,1,45604,76767,76766,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,58000,NEXT_MONTH
1,2,45604,76767,76766,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,58000,NEXT_MONTH
1,1,45604,76769,76768,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,60000,NEXT_MONTH
1,2,45604,76769,76768,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,60000,NEXT_MONTH
1,1,45604,76926,76925,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,62000,NEXT_MONTH
1,2,45604,76926,76925,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,62000,NEXT_MONTH
1,1,45604,76928,76927,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,64000,NEXT_MONTH
1,2,45604,76928,76927,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,64000,NEXT_MONTH
1,1,45604,76930,76929,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,66000,NEXT_MONTH
1,2,45604,76930,76929,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,66000,NEXT_MONTH
1,1,45604,76932,76931,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,68000,NEXT_MONTH
1,2,45604,76932,76931,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,68000,NEXT_MONTH
1,1,45604,76934,76933,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,70000,NEXT_MONTH
1,2,45604,76934,76933,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,70000,NEXT_MONTH
1,1,45604,76936,76935,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,72000,NEXT_MONTH
1,2,45604,76936,76935,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,72000,NEXT_MONTH
1,1,45604,76938,76937,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,74000,NEXT_MONTH
1,2,45604,76938,76937,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,74000,NEXT_MONTH
1,1,45604,76940,76939,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,76000,NEXT_MONTH
1,2,45604,76940,76939,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,76000,NEXT_MONTH
1,1,45604,76942,76941,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,78000,NEXT_MONTH
1,2,45604,76942,76941,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,78000,NEXT_MONTH
1,1,45604,76944,76943,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,80000,NEXT_MONTH
1,2,45604,76944,76943,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,80000,NEXT_MONTH
1,1,45604,76946,76945,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,82000,NEXT_MONTH
1,2,45604,76946,76945,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,82000,NEXT_MONTH
1,1,45604,76948,76947,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,84000,NEXT_MONTH
1,2,45604,76948,76947,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,84000,NEXT_MONTH
1,1,45604,76950,76949,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,86000,NEXT_MONTH
1,2,45604,76950,76949,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,86000,NEXT_MONTH
1,1,45604,76952,76951,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,88000,NEXT_MONTH
1,2,45604,76952,76951,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,88000,NEXT_MONTH
1,1,45604,76954,76953,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,90000,NEXT_MONTH
1,2,45604,76954,76953,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,90000,NEXT_MONTH
1,1,45604,76956,76955,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,92000,NEXT_MONTH
1,2,45604,76956,76955,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,92000,NEXT_MONTH
1,1,45604,76993,76957,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,94000,NEXT_MONTH
1,2,45604,76993,76957,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,94000,NEXT_MONTH
1,1,45604,77007,76994,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,96000,NEXT_MONTH
1,2,45604,77007,76994,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,96000,NEXT_MONTH
1,1,45604,77009,77008,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,98000,NEXT_MONTH
1,2,45604,77009,77008,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,98000,NEXT_MONTH
1,1,45604,35662,35661,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,100000,NEXT_MONTH
1,2,45604,35662,35661,1,500,2,0,0,0,0,0,0,0,0,MCDOWELL-N,100000,NEXT_MONTH
